Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2018360345040,3,3,1,1,53,8,3,0,0,0,0,0,21,1,8
2018360345060,2,1,1,2,39,7,3,0,0,0,0,0,9,2,7
2018360345075,1,1,1,1,-1,-1,3,0,0,0,0,0,1,1,10
2018360345133,2,1,1,1,31,6,3,0,0,0,0,0,9,1,5
2018360345179,2,1,2,2,30,6,3,0,0,1,0,0,9,3,8
2018360345280,1,1,1,2,18,4,3,0,0,0,0,0,9,1,6
2018360345318,2,1,1,1,42,7,3,0,0,0,0,0,1,1,8
2018360345344,1,1,1,1,35,6,3,0,0,0,0,0,23,2,4
2018360345350,1,1,1,2,55,8,3,0,0,0,0,0,9,3,6
2018360345371,1,1,3,2,45,7,3,1,3,0,0,0,0,2,2
2018360345512,1,1,2,1,19,4,3,0,0,2,0,0,9,1,4
2018360345512,1,2,1,1,18,4,3,0,0,0,0,0,9,1,1
2018360345512,1,3,2,1,18,4,3,0,0,1,0,0,9,1,8
2018360345519,2,1,1,2,57,9,3,0,0,0,0,0,9,1,8
2018360345544,1,1,1,1,23,5,3,0,0,0,0,0,9,3,4
2018360345570,2,1,1,2,44,7,3,0,0,0,0,0,9,3,7
2018360345570,2,3,2,1,0,1,3,0,0,2,0,0,9,3,7
2018360345570,3,2,1,1,51,8,3,0,0,0,0,0,9,3,9
2018360345615,1,1,3,2,26,6,3,10,9,0,0,2,0,1,2
2018360345617,2,1,1,1,55,8,3,0,0,0,0,0,9,3,3
2018360345683,1,1,1,2,33,6,3,0,0,0,0,0,9,1,6
2018360345736,1,1,1,1,76,11,3,0,0,0,0,0,9,1,3
2018360345736,2,2,1,2,44,7,3,0,0,0,0,0,9,3,6
2018360345791,1,1,1,1,56,9,3,0,0,0,0,0,4,1,4
2018360345794,2,1,1,2,53,8,3,0,0,0,0,0,9,3,5
2018360346027,1,1,1,2,42,7,3,0,0,0,0,0,9,1,4
2018360346069,2,1,1,1,29,6,2,0,0,0,0,0,1,2,4
2018360346072,2,1,1,2,52,8,3,0,0,0,0,0,1,1,3
2018360346104,2,1,1,1,28,6,3,0,0,0,0,0,3,3,6
2018360346119,2,1,1,2,22,5,3,0,0,0,0,0,9,2,10
2018360346119,2,2,2,2,49,8,3,0,0,1,0,0,9,2,10
2018360346132,1,1,1,2,27,6,3,0,0,0,0,0,9,1,10
2018360346171,2,1,1,2,45,7,3,0,0,0,0,0,1,3,10
2018360346189,2,1,1,1,56,9,3,0,0,0,0,0,1,3,8
2018360346210,2,1,1,1,18,4,3,0,0,0,0,0,5,2,10
2018360346234,1,3,1,2,51,8,3,0,0,0,0,0,9,3,3
2018360346234,2,2,1,2,59,9,3,0,0,0,0,0,9,1,4
2018360346234,3,1,1,1,29,6,3,0,0,0,0,0,9,3,8
2018360346236,1,1,1,1,25,5,3,0,0,0,0,0,9,1,7
2018360346538,1,1,1,1,59,9,3,0,0,0,0,0,9,3,8
2018360346538,2,2,1,2,29,6,2,0,0,0,0,0,9,1,2
2018360346577,1,1,1,1,29,6,3,0,0,0,0,0,9,2,9
2018360346588,1,1,3,1,76,11,3,10,9,0,0,2,0,3,4
2018360346593,1,1,3,1,62,9,3,10,9,0,0,0,0,1,3
2018360346620,2,1,1,1,39,7,3,0,0,0,0,0,1,1,2
2018360346694,2,1,1,2,34,6,3,0,0,0,0,0,9,3,6
2018360346799,2,1,1,2,58,9,3,0,0,0,0,0,9,1,9
2018360346805,2,1,1,1,48,8,3,0,0,0,0,0,9,2,7
2018360346849,1,1,3,2,48,8,3,6,9,0,0,0,0,-1,-1
2018360346874,1,1,3,1,33,6,3,10,9,0,0,0,0,1,1
2018360346899,1,1,1,1,19,4,3,0,0,0,0,0,3,3,5
2018360346909,1,1,3,1,79,11,3,5,9,0,0,0,0,1,2
2018360346925,1,1,1,2,24,5,3,0,0,0,0,0,9,3,3
2018360346925,2,2,1,1,33,6,3,0,0,0,0,0,21,3,3
2018360346993,2,1,1,1,36,7,3,0,0,0,0,0,9,1,6
2018360346993,2,2,2,2,37,7,3,0,0,1,0,0,9,1,6
2018360347201,1,1,1,1,32,6,3,0,0,0,0,0,9,1,6
2018360347439,1,1,1,2,81,11,2,0,0,0,0,0,9,2,8
2018360347439,1,3,2,1,87,11,2,0,0,1,0,0,9,2,8
2018360347439,2,2,1,1,28,6,3,0,0,0,0,0,9,3,5
2018360347439,2,4,2,2,29,6,2,0,0,1,0,0,9,3,5
2018360347483,1,1,1,2,39,7,3,0,0,0,0,0,9,2,2
2018360347483,1,2,2,2,17,4,3,0,0,2,0,0,9,2,2
2018360347483,1,3,2,1,2,1,3,0,0,2,0,0,9,2,2
2018360347500,2,1,1,2,57,9,3,0,0,0,0,0,9,3,4
2018360347539,2,1,2,2,3,1,3,0,0,2,0,0,9,2,6
2018360347625,1,1,2,2,69,10,3,0,0,1,0,0,9,1,7
2018360347816,2,1,1,1,17,4,3,0,0,0,0,0,2,1,6
2018360347836,2,1,1,2,24,5,3,0,0,0,0,0,9,3,2
2018360348032,2,1,1,2,32,6,3,0,0,0,0,0,9,1,10
2018360348056,1,1,1,1,46,8,3,0,0,0,0,0,21,3,5
2018360348056,2,2,1,1,76,11,3,0,0,0,0,0,22,2,6
2018360348080,2,1,1,2,22,5,3,0,0,0,0,0,9,1,1
2018360348136,2,1,1,1,29,6,2,0,0,0,0,0,9,1,3
2018360348150,2,1,1,1,11,3,3,0,0,0,0,0,1,1,2
2018360348184,1,1,1,1,18,4,3,0,0,0,0,0,9,1,3
2018360348184,1,2,2,1,18,4,3,0,0,2,0,0,9,1,1
2018360348184,1,3,2,2,16,4,3,0,0,1,0,0,9,1,3
2018360348184,1,4,2,1,18,4,3,0,0,2,0,0,9,1,5
2018360348207,2,1,1,1,57,9,3,0,0,0,0,0,9,1,8
2018360348217,1,1,1,1,80,11,3,0,0,0,0,0,9,2,6
2018360348253,1,1,1,1,26,6,3,0,0,0,0,0,9,1,6
2018360348253,2,2,1,1,62,9,3,0,0,0,0,0,19,1,3
2018360348298,1,1,1,1,78,11,2,0,0,0,0,0,9,1,1
2018360348307,1,1,1,1,19,4,2,0,0,0,0,0,9,3,7
2018360348341,1,1,1,2,77,11,3,0,0,0,0,0,9,2,4
2018360348353,1,1,1,2,41,7,3,0,0,0,0,0,9,3,8
2018360348365,2,1,1,2,22,5,3,0,0,0,0,0,1,1,1
2018360348370,2,1,1,1,26,6,2,0,0,0,0,0,9,2,4
2018360348370,2,2,2,1,6,2,2,0,0,1,0,0,9,2,4
2018360348370,3,3,1,1,34,6,3,0,0,0,0,0,9,2,6
2018360348370,3,4,2,2,28,6,3,0,0,1,0,0,9,2,6
2018360348388,1,2,1,1,25,5,3,0,0,0,0,0,9,3,4
2018360348388,2,1,2,2,85,11,3,0,0,1,0,0,9,3,5
2018360348388,2,3,1,2,33,6,3,0,0,0,0,0,9,1,1
2018360348405,1,1,1,1,16,4,3,0,0,0,0,0,2,1,4
2018360348420,1,1,1,2,21,5,3,0,0,0,0,0,3,1,10
2018360348441,1,1,3,1,82,11,3,5,9,0,0,0,0,1,8
2018360348444,1,1,3,1,26,6,3,10,9,0,0,0,0,-1,-1
2018360348484,2,1,1,1,55,8,3,0,0,0,0,0,1,2,8
2018360348493,2,1,1,1,32,6,3,0,0,0,0,0,21,1,2
2018360348539,1,1,1,2,87,11,3,0,0,0,0,0,9,2,4
2018360348572,1,1,1,2,57,9,3,0,0,0,0,0,9,3,4
2018360348612,1,1,1,1,61,9,3,0,0,0,0,0,19,1,4
2018360348612,2,2,1,2,60,9,2,0,0,0,0,0,9,2,3
2018360348652,2,1,1,1,25,5,3,0,0,0,0,0,9,1,1
2018360348683,1,1,1,2,19,4,3,0,0,0,0,0,9,2,5
2018360348701,1,1,3,1,45,7,3,10,9,0,0,2,0,1,3
2018360348704,1,1,1,1,39,7,3,0,0,0,0,0,1,1,1
2018360348759,1,1,1,2,44,7,3,0,0,0,0,0,9,1,6
2018360348808,1,1,3,1,21,5,3,1,9,0,0,0,0,1,1
2018360348908,2,1,1,1,28,6,3,0,0,0,0,0,9,1,1
2018360348986,3,1,1,2,61,9,3,0,0,0,0,0,9,1,7
2018360349023,1,1,1,1,29,6,3,0,0,0,0,0,9,3,5
2018360349061,1,1,1,1,21,5,3,0,0,0,0,0,9,1,3
2018360349065,1,1,1,1,18,4,3,0,0,0,0,0,9,1,7
2018360349109,5,1,1,2,54,8,3,0,0,0,0,0,9,1,2
2018360349178,1,1,1,1,82,11,3,0,0,0,0,0,9,2,5
2018360349178,2,2,1,2,25,5,3,0,0,0,0,0,9,2,4
2018360349190,1,1,1,1,30,6,3,0,0,0,0,0,9,1,3
2018360349194,2,1,1,2,32,6,3,0,0,0,0,0,1,1,3
2018360349225,1,1,3,2,30,6,3,6,9,0,0,0,0,3,5
2018360349277,1,1,1,2,85,11,3,0,0,0,0,0,9,1,4
2018360349277,2,2,1,1,31,6,3,0,0,0,0,0,1,1,4
2018360349280,1,1,1,1,53,8,3,0,0,0,0,0,9,-1,7
2018360349307,2,1,1,2,22,5,3,0,0,0,0,0,9,3,7
2018360349355,1,1,1,2,21,5,3,0,0,0,0,0,9,1,3
2018360349355,2,2,1,1,18,4,3,0,0,0,0,0,1,1,10
2018360349366,1,1,3,2,41,7,3,5,9,0,0,0,0,1,7
2018360349553,2,1,1,2,18,4,3,0,0,0,0,0,9,1,9
2018360349561,3,1,1,1,45,7,3,0,0,0,0,0,20,1,1
2018360349596,1,1,1,2,21,5,3,0,0,0,0,0,3,1,10
2018360349837,1,1,3,1,43,7,2,10,5,0,0,0,0,2,6
2018360349873,1,1,2,1,34,6,2,0,0,1,0,0,9,3,5
2018360349873,1,2,1,1,23,5,3,0,0,0,0,0,9,3,7
2018360349891,2,1,1,1,42,7,2,0,0,0,0,0,1,1,1
2018360349925,1,1,1,1,23,5,1,0,0,0,0,0,9,3,5
2018360350115,1,1,2,2,16,4,3,0,0,1,0,0,9,-1,-1
2018360350131,1,1,1,1,29,6,3,0,0,0,0,0,9,3,5
2018360350141,2,1,1,1,43,7,3,0,0,0,0,0,1,3,6
2018360350215,1,1,1,2,58,9,3,0,0,0,0,0,9,2,2
2018360350254,1,1,1,2,84,11,3,0,0,0,0,0,9,2,4
2018360350291,1,1,1,1,52,8,3,0,0,0,0,0,9,1,6
2018360350291,2,2,1,1,31,6,3,0,0,0,0,0,20,1,5
2018360350291,2,3,2,1,33,6,3,0,0,0,0,0,20,1,2
2018360350309,1,1,2,1,16,4,3,0,0,2,0,0,9,1,4
2018360350315,2,1,1,1,19,4,3,0,0,0,0,0,3,3,5
2018360350335,2,1,1,1,59,9,3,0,0,0,0,0,5,1,9
2018360350406,2,1,1,2,30,6,3,0,0,0,0,0,9,3,8
2018360350433,1,1,1,1,23,5,3,0,0,0,0,0,9,2,9
2018360350653,2,1,1,2,17,4,3,0,0,0,0,0,9,1,10
2018360350657,1,1,1,2,50,8,3,0,0,0,0,0,19,1,1
2018360350671,2,1,1,1,20,4,3,0,0,0,0,0,1,1,5
2018360350677,3,1,1,2,39,7,3,0,0,0,0,0,9,1,10
2018360350747,2,1,1,2,72,10,2,0,0,0,0,0,9,1,10
2018360350792,1,1,3,2,50,8,3,10,9,0,0,0,0,1,1
2018360350800,2,1,1,2,44,7,3,0,0,0,0,0,9,2,9
2018360350814,1,1,1,1,31,6,3,0,0,0,0,0,9,1,8
2018360350814,2,2,1,1,81,11,3,0,0,0,0,0,9,3,4
2018360350842,2,1,1,1,25,5,3,0,0,0,0,0,1,1,1
2018360350925,2,1,1,2,36,7,2,0,0,0,0,0,9,2,10
2018360351078,1,1,1,1,76,11,2,0,0,0,0,0,9,3,6
2018360351078,1,4,2,2,51,8,3,0,0,1,0,0,9,1,1
2018360351078,2,2,1,2,26,6,3,0,0,0,0,0,9,2,5
2018360351078,3,3,1,1,34,6,2,0,0,0,0,0,9,1,10
2018360351078,4,5,2,1,72,10,3,0,0,1,0,0,9,3,9
2018360351142,1,1,1,1,21,5,2,0,0,0,0,0,9,3,8
2018360351142,1,2,2,1,22,5,3,0,0,1,0,0,9,3,8
2018360351142,1,3,2,1,21,5,2,0,0,2,0,0,9,3,5
2018360351158,1,1,3,2,60,9,3,9,9,0,0,0,0,3,5
2018360351180,1,1,3,1,69,10,2,9,5,0,0,0,0,1,4
2018360351210,1,1,3,2,63,9,2,5,1,0,0,0,0,2,7
2018360351234,2,1,1,2,46,8,3,0,0,0,0,0,5,3,6
2018360351581,2,1,1,1,18,4,2,0,0,0,0,0,3,1,1
2018360351595,1,1,1,1,29,6,3,0,0,0,0,0,9,2,4
2018360351618,1,1,1,2,32,6,2,0,0,0,0,0,1,1,3
2018360351701,2,1,1,1,47,8,3,0,0,0,0,0,5,1,1
2018360351714,1,1,3,2,17,4,3,1,1,0,0,0,0,2,7
2018360351723,1,1,1,1,35,6,3,0,0,0,0,0,9,2,6
2018360351738,1,1,1,1,85,11,2,0,0,0,0,0,9,3,5
2018360351738,1,3,2,2,83,11,2,0,0,1,0,0,9,3,5
2018360351738,3,2,1,1,34,6,3,0,0,0,0,0,9,1,4
2018360351754,1,1,1,2,74,10,3,0,0,0,0,0,9,1,8
2018360351781,1,1,1,2,59,9,3,0,0,0,0,0,9,1,10
2018360351781,2,2,1,1,47,8,3,0,0,0,0,0,3,3,7
2018360351795,1,1,3,2,77,11,3,6,9,0,0,0,0,1,6
2018360351865,2,1,1,2,86,11,3,0,0,0,0,0,9,2,3
2018360351924,3,1,1,1,19,4,3,0,0,0,0,0,9,1,4
2018360351946,1,1,1,1,24,5,2,0,0,0,0,0,9,3,3
2018360351977,1,1,3,2,26,6,3,5,9,0,0,0,0,1,6
2018360351991,1,1,3,1,6,2,3,5,9,0,0,0,0,1,5
2018360352040,2,1,1,1,26,6,3,0,0,0,0,0,9,3,6
2018360352062,1,1,3,2,21,5,3,5,9,0,0,0,0,3,5
2018360352074,2,1,1,1,29,6,2,0,0,0,0,0,3,1,1
2018360352081,1,1,1,1,42,7,2,0,0,0,0,0,9,2,7
2018360352096,2,1,1,1,47,8,3,0,0,0,0,0,5,1,1
2018360352107,2,1,1,2,17,4,3,0,0,0,0,0,9,2,6
2018360352114,1,1,1,2,59,9,2,0,0,0,0,0,9,1,3
2018360352138,1,1,3,1,6,2,3,5,9,0,0,0,0,3,4
2018360352146,2,1,1,1,54,8,3,0,0,0,0,0,9,2,8
2018360352158,2,1,1,2,22,5,2,0,0,0,0,0,1,3,7
2018360352602,2,1,1,1,54,8,3,0,0,0,0,0,19,3,5
2018360352608,1,1,1,1,56,9,3,0,0,0,0,0,9,3,5
2018360352608,2,2,1,1,72,10,2,0,0,0,0,0,9,2,6
2018360352620,2,1,1,1,16,4,3,0,0,0,0,0,2,2,6
2018360352633,2,1,1,2,36,7,2,0,0,0,0,0,9,1,4
2018360352643,2,1,1,2,65,9,3,0,0,0,0,0,9,2,7
2018360352658,2,1,1,1,26,6,3,0,0,0,0,0,3,3,8
2018360352679,3,1,1,2,42,7,3,0,0,0,0,0,9,1,7
2018360352679,5,2,1,1,44,7,3,0,0,0,0,0,9,1,5
2018360352739,2,1,1,1,57,9,3,0,0,0,0,0,1,1,8
2018360352883,2,1,1,1,23,5,3,0,0,0,0,0,9,1,9
2018360352895,1,1,1,2,20,4,3,0,0,0,0,0,9,1,1
2018360352908,1,1,1,2,33,6,3,0,0,0,0,0,9,3,4
2018360352928,3,1,1,2,27,6,3,0,0,0,0,0,9,1,9
2018360352968,2,1,2,2,21,5,3,0,0,1,0,0,9,1,5
2018360353064,1,1,1,1,45,7,3,0,0,0,0,0,21,3,7
2018360353076,1,1,3,2,51,8,3,1,9,0,0,0,0,3,4
2018360353094,1,1,1,1,31,6,3,0,0,0,0,0,2,1,1
2018360353116,2,1,1,2,48,8,3,0,0,0,0,0,9,1,9
2018360353120,1,1,2,2,60,9,3,0,0,0,4,0,11,3,5
2018360353157,1,1,2,1,23,5,3,0,0,1,0,0,9,3,5
2018360353201,1,1,1,1,68,10,3,0,0,0,0,0,9,3,5
2018360353201,3,2,1,1,40,7,3,0,0,0,0,0,9,1,1
2018360353218,1,1,1,1,33,6,3,0,0,0,0,0,5,3,4
2018360353224,1,1,1,1,36,7,3,0,0,0,0,0,9,3,3
2018360353241,1,1,2,2,79,11,3,0,0,1,0,0,9,1,1
2018360353287,2,1,1,1,54,8,3,0,0,0,0,0,1,1,2
2018360353291,2,1,2,2,21,5,3,0,0,1,0,0,9,3,4
2018360353300,2,1,1,1,17,4,2,0,0,0,0,0,3,3,6
2018360353303,1,1,3,1,56,9,2,1,3,0,0,0,0,1,1
2018360353304,2,1,1,2,36,7,3,0,0,0,0,0,1,1,9
2018360353312,1,1,3,1,12,3,2,5,1,0,0,0,0,1,3
2018360353313,1,1,3,1,11,3,2,10,9,0,0,2,0,3,8
2018360353317,1,1,1,1,76,11,3,0,0,0,0,0,9,3,4
2018360353317,1,2,2,2,69,10,2,0,0,1,0,0,9,3,4
2018360353324,1,1,1,2,46,8,3,0,0,0,0,0,9,3,5
2018360353324,2,2,1,2,28,6,3,0,0,0,0,0,9,2,5
2018360353333,1,1,3,1,21,5,2,5,9,0,0,0,0,1,4
2018360353345,1,2,1,1,30,6,2,0,0,0,0,0,3,1,9
2018360353345,2,1,1,2,35,6,3,0,0,0,0,0,9,1,2
2018360353370,2,1,1,2,24,5,3,0,0,0,0,0,9,-1,7
2018360353386,2,1,1,1,58,9,3,0,0,0,0,0,5,1,3
2018360353399,1,1,1,1,48,8,3,0,0,0,0,0,1,1,8
2018360353405,2,1,2,2,27,6,3,0,0,1,0,0,9,1,1
2018360353626,3,1,1,2,18,4,3,0,0,0,0,0,9,3,4
2018360353672,2,1,1,1,50,8,2,0,0,0,0,0,1,2,7
2018360353680,1,1,3,1,13,3,3,5,9,0,0,0,0,-1,-1
2018360353705,2,1,1,2,18,4,3,0,0,0,0,0,3,1,4
2018360353755,2,1,1,1,19,4,2,0,0,0,0,0,2,1,1
2018360353777,1,1,2,1,17,4,3,0,0,2,0,0,9,1,3
2018360353795,1,1,1,1,23,5,1,0,0,0,0,0,9,2,8
2018360353804,2,1,1,1,39,7,3,0,0,0,0,0,9,3,6
2018360353804,2,2,2,1,25,5,3,0,0,1,0,0,9,1,6
2018360353834,1,1,1,1,31,6,1,0,0,0,0,0,9,1,4
2018360353834,1,3,2,1,26,6,2,0,0,1,0,0,9,2,6
2018360353834,2,2,1,1,26,6,3,0,0,0,0,0,9,1,3
2018360353837,2,1,1,2,22,5,3,0,0,0,0,0,9,-1,8
2018360353837,5,2,1,2,47,8,3,0,0,0,0,0,9,3,10
2018360353852,1,1,2,1,65,9,3,0,0,0,1,0,11,1,2
2018360353877,1,1,3,2,75,10,3,5,9,0,0,0,0,2,3
2018360353878,2,1,1,2,31,6,3,0,0,0,0,0,9,3,5
2018360353878,2,2,2,2,7,2,3,0,0,2,0,0,9,-1,-1
2018360353895,2,1,1,1,68,10,2,0,0,0,0,0,1,1,10
2018360353898,2,1,1,1,52,8,3,0,0,0,0,0,3,1,1
2018360353922,1,1,1,1,13,3,3,0,0,0,0,0,1,1,4
2018360353967,1,1,3,2,31,6,3,5,9,0,0,0,0,3,6
2018360354018,1,1,1,1,50,8,3,0,0,0,0,0,9,1,8
2018360354033,2,1,1,2,60,9,3,0,0,0,0,0,9,3,6
2018360354073,1,1,1,2,78,11,3,0,0,0,0,0,9,3,4
2018360354106,1,1,1,2,21,5,3,0,0,0,0,0,9,1,1
2018360354106,2,2,1,1,51,8,3,0,0,0,0,0,9,1,5
2018360354127,1,1,1,1,20,4,3,0,0,0,0,0,9,3,6
2018360354141,1,1,1,1,46,8,3,0,0,0,0,0,9,3,7
2018360354141,2,2,1,1,55,8,3,0,0,0,0,0,9,3,5
2018360354142,1,1,1,1,72,10,3,0,0,0,0,0,9,3,3
2018360354142,2,2,1,2,59,9,3,0,0,0,0,0,9,2,4
2018360354142,2,3,2,1,85,11,3,0,0,1,0,0,9,2,2
2018360354147,1,1,1,2,37,7,3,0,0,0,0,0,9,1,4
2018360354158,1,1,1,2,22,5,3,0,0,0,0,0,9,3,6
2018360354161,1,1,1,2,51,8,3,0,0,0,0,0,9,3,7
2018360354198,2,1,1,2,49,8,3,0,0,0,0,0,1,1,5
2018360354250,1,1,1,1,23,5,2,0,0,0,0,0,3,1,8
2018360354325,1,1,3,2,44,7,3,5,9,0,0,0,0,1,3
2018360354333,1,1,1,1,26,6,3,0,0,0,0,0,9,1,8
2018360354333,1,2,2,1,0,1,3,0,0,2,0,0,9,1,8
2018360354345,2,1,2,2,8,2,3,0,0,2,0,0,9,1,8
2018360354348,1,1,1,2,23,5,3,0,0,0,0,0,9,3,10
2018360354357,2,1,1,2,48,8,3,0,0,0,0,0,9,2,2
2018360354364,2,1,1,1,14,3,3,0,0,0,0,0,1,1,1
2018360354429,1,1,1,1,26,6,2,0,0,0,0,0,21,3,5
2018360354468,1,1,3,2,21,5,3,6,9,0,0,2,0,1,4
2018360354562,1,1,2,2,13,3,3,0,0,-1,0,0,9,3,8
2018360354567,1,1,1,1,50,8,2,0,0,0,0,0,9,1,6
2018360354571,2,1,1,1,46,8,3,0,0,0,0,0,1,1,9
2018360354579,2,1,1,2,61,9,3,0,0,0,0,0,9,1,7
2018360354717,1,1,3,2,28,6,3,5,9,0,0,0,0,-1,-1
2018360354724,2,1,1,1,26,6,3,0,0,0,0,0,9,3,4
2018360354743,1,1,1,1,51,8,3,0,0,0,0,0,9,1,2
2018360354743,2,2,1,2,24,5,3,0,0,0,0,0,9,1,8
2018360354743,3,3,1,2,35,6,3,0,0,0,0,0,9,1,10
2018360354751,1,1,2,2,83,11,3,0,0,2,0,0,9,2,2
2018360354823,2,1,2,2,25,5,3,0,0,1,0,0,9,3,5
2018360354833,2,1,2,2,49,8,3,0,0,0,4,0,11,3,5
2018360354845,2,1,1,1,32,6,3,0,0,0,0,0,21,1,6
2018360354845,3,3,2,1,1,1,3,0,0,2,0,0,9,1,7
2018360354845,4,2,2,2,44,7,3,0,0,0,0,0,21,1,5
2018360354850,1,1,3,1,68,10,2,5,9,0,0,0,0,1,7
2018360354859,1,1,1,2,35,6,3,0,0,0,0,0,9,1,4
2018360354859,1,2,2,1,56,9,3,0,0,1,0,0,9,1,4
2018360354861,2,1,1,1,47,8,2,0,0,0,0,0,1,2,7
2018360354887,1,1,1,2,46,8,3,0,0,0,0,0,9,2,3
2018360354889,2,1,1,1,56,9,3,0,0,0,0,0,8,1,2
2018360354889,2,2,2,2,13,3,3,0,0,2,0,0,8,3,8
2018360354944,2,1,1,1,50,8,2,0,0,0,0,0,9,1,3
2018360354944,2,2,2,2,44,7,3,0,0,1,0,0,9,1,3
2018360354947,1,1,1,1,82,11,3,0,0,0,0,0,9,3,5
2018360354978,1,1,3,2,31,6,3,10,9,0,0,0,0,1,1
2018360354980,1,1,1,1,26,6,3,0,0,0,0,0,9,2,5
2018360354993,2,1,1,1,59,9,3,0,0,0,0,0,9,2,3
2018360354993,2,2,2,2,22,5,3,0,0,1,0,0,9,2,3
2018360354995,2,1,1,1,49,8,3,0,0,0,0,0,1,1,8
2018360355009,1,1,3,1,13,3,3,6,9,0,0,0,0,1,4
2018360355012,1,1,3,1,73,10,3,5,9,0,0,0,0,1,8
2018360355032,1,1,1,2,41,7,3,0,0,0,0,0,9,2,9
2018360355042,1,1,1,2,39,7,3,0,0,0,0,0,9,3,4
2018360355060,1,1,1,2,75,10,3,0,0,0,0,0,9,3,5
2018360355153,2,1,1,1,19,4,2,0,0,0,0,0,3,3,3
2018360355168,1,1,1,2,69,10,3,0,0,0,0,0,9,3,5
2018360355195,1,1,1,1,37,7,3,0,0,0,0,0,9,2,2
2018360355228,1,1,3,1,76,11,3,5,9,0,0,0,0,3,5
2018360355277,1,1,1,1,42,7,3,0,0,0,0,0,9,1,8
2018360355286,1,1,1,2,25,5,3,0,0,0,0,0,9,1,9
2018360355298,1,1,1,1,54,8,3,0,0,0,0,0,9,1,4
2018360355298,2,2,1,2,37,7,3,0,0,0,0,0,9,1,6
2018360355298,2,3,2,1,39,7,3,0,0,1,0,0,9,1,1
2018360355303,2,1,1,1,20,4,3,0,0,0,0,0,3,1,8
2018360355350,2,1,1,2,32,6,3,0,0,0,0,0,9,3,6
2018360355350,2,2,2,2,6,2,3,0,0,2,0,0,9,3,6
2018360355381,2,1,1,1,49,8,3,0,0,0,0,0,9,3,7
2018360355474,2,1,1,1,50,8,3,0,0,0,0,0,1,1,3
2018360355494,2,1,1,1,44,7,3,0,0,0,0,0,1,2,9
2018360355499,1,1,1,1,47,8,3,0,0,0,0,0,9,1,5
2018360355528,1,1,1,1,48,8,3,0,0,0,0,0,3,1,4
2018360355533,1,1,1,2,30,6,3,0,0,0,0,0,9,2,8
2018360355573,1,1,1,1,30,6,3,0,0,0,0,0,9,3,6
2018360355577,1,1,1,2,36,7,3,0,0,0,0,0,9,2,6
2018360355577,1,2,2,2,10,2,3,0,0,1,0,0,9,2,6
2018360355598,2,1,1,1,37,7,2,0,0,0,0,0,1,3,6
2018360355621,1,1,1,2,53,8,3,0,0,0,0,0,9,2,3
2018360355621,1,2,2,2,33,6,3,0,0,1,0,0,9,3,5
2018360355626,1,1,1,1,22,5,3,0,0,0,0,0,23,1,3
2018360355630,1,1,2,2,34,6,3,0,0,1,0,0,9,1,5
2018360355646,1,1,1,2,74,10,3,0,0,0,0,0,9,3,7
2018360355667,1,1,2,2,67,10,2,0,0,1,0,0,9,2,10
2018360355667,3,2,1,1,74,10,2,0,0,0,0,0,9,2,10
2018360355713,2,1,1,1,27,6,3,0,0,0,0,0,3,1,1
2018360355728,2,1,1,1,25,5,3,0,0,0,0,0,3,1,10
2018360809797,1,1,1,2,60,9,3,0,0,0,0,0,9,1,10
2018360809839,1,1,1,1,32,6,3,0,0,0,0,0,19,1,2
2018360809906,2,1,1,1,69,10,3,0,0,0,0,0,9,1,7
2018360809984,1,1,1,1,18,4,3,0,0,0,0,0,9,2,4
2018360809984,1,2,2,1,18,4,3,0,0,1,0,0,9,3,6
2018360810115,2,1,1,1,36,7,3,0,0,0,0,0,1,2,6
2018360810221,1,1,3,2,35,6,3,9,9,0,0,0,0,-1,-1
2018360810237,1,1,1,1,32,6,3,0,0,0,0,0,9,2,6
2018360810239,1,1,3,2,71,10,2,5,2,0,0,0,0,2,4
2018360810273,1,1,1,1,57,9,3,0,0,0,0,0,9,3,3
2018360810273,2,2,1,1,75,10,2,0,0,0,0,0,9,1,2
2018360810273,2,3,2,2,71,10,2,0,0,1,0,0,9,1,2
2018360810422,2,1,1,1,21,5,3,0,0,0,0,0,3,2,7
2018360810878,1,1,1,1,70,10,3,0,0,0,0,0,9,2,3
2018360811092,2,1,2,2,25,5,3,0,0,1,0,0,9,1,7
2018360811529,1,1,3,1,29,6,2,6,9,0,0,0,0,1,1
2018360811628,2,1,1,1,61,9,3,0,0,0,0,0,9,3,6
2018360811679,2,1,1,1,27,6,3,0,0,0,0,0,1,1,6
2018360811693,2,1,1,1,66,10,3,0,0,0,0,0,9,1,1
2018360811833,2,1,1,2,56,9,3,0,0,0,0,0,9,1,5
2018360813945,1,1,1,1,24,5,3,0,0,0,0,0,9,1,3
2018360813945,1,2,2,1,21,5,3,0,0,1,0,0,9,1,3
2018360814006,2,1,2,2,29,6,3,0,0,1,0,0,9,1,1
2018360814006,2,2,2,1,1,1,3,0,0,2,0,0,9,1,1
2018360815347,2,1,1,2,37,7,3,0,0,0,0,0,9,2,9
